,Hash,Family,unique_event_ids,event_entropy,longest_repeat_chain,event_rate_per_sec,event_time_span,count_4624.0,count_4625.0,count_4648.0,count_4672.0,count_4688.0,count_4720.0,count_4722.0,count_4724.0,count_4728.0,count_4732.0,count_4735.0,count_4742.0,count_4768.0,count_4769.0,count_4776.0,count_5058.0,count_5059.0,count_5061.0,count_5379.0,count_8198.0,count_8200.0,count_7036.0,count_7045.0,count_5615.0,count_5617.0,count_1531.0,count_1000.0,count_1001.0,count_1003.0,count_8193.0,count_6000.0,count_6003.0,count_4202.0
110,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,9,2.197797567961363,6,4.135658914728682,258.0,19,0,0,19,0,0,0,0,0,0,0,0,0,2,0,252,126,252,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,10,2.212563575990698,6,3.9310344827586206,261.0,19,1,0,19,0,0,0,0,0,0,0,0,0,2,0,240,120,240,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,9,2.2016717731011908,6,3.4858156028368796,282.0,18,1,0,18,0,0,0,0,0,0,0,0,0,1,0,230,115,230,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,6,2.151621699747421,6,0.22709163346613545,251.0,16,1,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,6,2.159632441173334,6,0.18699186991869918,246.0,13,1,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,5,2.053169592226359,6,0.1744186046511628,258.0,13,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,10,2.9036482750119528,4,0.38113207547169814,265.0,16,0,1,15,0,0,0,0,0,0,0,0,0,0,1,12,6,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,10,2.9014053719939197,4,0.4149377593360996,241.0,16,0,1,15,0,0,0,0,0,0,0,0,0,0,1,12,6,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,10,2.895561218402756,4,0.5027624309392266,181.0,13,0,1,12,0,0,0,0,0,0,0,0,0,0,1,12,6,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,10,2.8854218681064054,4,0.7107438016528925,121.0,11,0,1,10,0,0,0,0,0,0,0,0,0,0,1,12,6,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,10,2.7313331685510738,4,0.9594594594594594,74.0,6,0,1,5,0,0,0,0,0,0,0,0,0,0,1,12,6,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,3,1.5219280948873621,1,0.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,51,3.5380282554091522,21,0.8927335640138409,289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0
123,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,17,2.1485660282695824,14,0.2907801418439716,282.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
124,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,7,1.483203170427581,15,0.20618556701030927,291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0
125,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,4,0.8743095546405661,18,0.0847457627118644,295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
126,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,1,-0.0,13,0.046263345195729534,281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
127,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,1,-0.0,11,0.03914590747330961,281.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
128,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,3,0.8404914014731815,11,0.09583333333333334,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
129,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,3,0.8166890883150209,10,0.08759124087591241,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
130,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,3,0.7943095546405661,8,0.09259259259259259,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
131,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,3,0.7533347247815687,13,0.0996309963099631,271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
132,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,3,0.7533347247815687,15,0.1,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
133,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,5,1.0144044449514424,13,0.08518518518518518,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
134,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,5,1.0144044449514424,11,0.08424908424908426,273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
135,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,5,1.0144044449514424,11,0.07903780068728522,291.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
136,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,5,1.1219280948873622,13,0.0784313725490196,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
137,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,5,1.0476747992754052,17,0.08029197080291971,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
138,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,1,-0.0,14,0.054901960784313725,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
139,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,1,-0.0,15,0.05747126436781609,261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
140,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,1,-0.0,16,0.05925925925925926,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
141,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,1,-0.0,17,0.05944055944055944,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
142,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,4,0.9141828384352135,14,0.06642066420664207,271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
143,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,4,0.8795064608120066,12,0.06884057971014493,276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
144,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,4,0.9933927290103626,9,0.0761904761904762,210.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
145,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,4,1.2776134368191154,4,0.07333333333333333,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
146,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,4,1.5487949406953985,3,0.08888888888888889,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
147,0b91ce46f89f342be4ebc72ba5a1f6b5,lockbit,1,-0.0,3,0.1,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
148,0c4502d6655264a9aa420274a0ddeaeb,conti,75,5.464807221064177,5,0.592057761732852,277.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,2,2,2,1,3,19,2,2,2,1
149,0c4502d6655264a9aa420274a0ddeaeb,conti,63,5.235396115395143,3,0.5084033613445378,238.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,3,8,1,1,1,1
150,0c4502d6655264a9aa420274a0ddeaeb,conti,52,4.918896101838813,3,0.5297297297297298,185.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1
151,0c4502d6655264a9aa420274a0ddeaeb,conti,9,3.039148671903071,3,0.056910569105691054,246.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,3,2,0,0,0,0
152,0c4502d6655264a9aa420274a0ddeaeb,conti,7,2.7321588913645702,1,0.05339805825242718,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0
153,0c4502d6655264a9aa420274a0ddeaeb,conti,5,2.2810361125534238,1,0.05113636363636364,176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
154,0c4502d6655264a9aa420274a0ddeaeb,conti,12,3.5068905956085183,1,0.06666666666666667,225.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
155,0c4502d6655264a9aa420274a0ddeaeb,conti,13,3.6682958340544896,2,0.08664259927797834,277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
156,0c4502d6655264a9aa420274a0ddeaeb,conti,9,3.146286370662105,2,0.0776255707762557,219.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0c4502d6655264a9aa420274a0ddeaeb,conti,8,3.0,2,0.2857142857142857,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0c4502d6655264a9aa420274a0ddeaeb,conti,8,3.0,2,0.2857142857142857,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0c4502d6655264a9aa420274a0ddeaeb,conti,8,2.9477027792200903,2,0.2903225806451613,31.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0c4502d6655264a9aa420274a0ddeaeb,conti,2,0.8112781244591328,3,0.14814814814814814,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0c4502d6655264a9aa420274a0ddeaeb,conti,3,1.4591479170272448,3,0.07058823529411765,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162,0c4502d6655264a9aa420274a0ddeaeb,conti,3,1.4591479170272448,3,0.07058823529411765,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,0c4502d6655264a9aa420274a0ddeaeb,conti,3,1.4591479170272448,3,0.07058823529411765,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164,0c4502d6655264a9aa420274a0ddeaeb,conti,3,1.4591479170272448,3,0.07058823529411765,85.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
165,0c4502d6655264a9aa420274a0ddeaeb,conti,2,0.8112781244591328,2,0.01444043321299639,277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
166,0c4502d6655264a9aa420274a0ddeaeb,conti,1,-0.0,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0c4502d6655264a9aa420274a0ddeaeb,conti,1,-0.0,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0c4502d6655264a9aa420274a0ddeaeb,conti,1,-0.0,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0c4502d6655264a9aa420274a0ddeaeb,conti,1,-0.0,2,1.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0c4502d6655264a9aa420274a0ddeaeb,conti,25,3.236974321320254,12,2.938775510204082,294.0,149,7,11,140,22,0,0,0,0,0,0,1,5,8,0,90,47,90,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0c4502d6655264a9aa420274a0ddeaeb,conti,15,2.7321471291545003,9,3.767272727272727,275.0,67,7,4,67,0,0,0,0,0,0,0,1,5,8,0,198,100,198,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0c4502d6655264a9aa420274a0ddeaeb,conti,13,2.4598524960083883,8,2.734006734006734,297.0,31,4,1,31,0,0,0,0,0,0,0,0,1,2,0,178,89,178,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0c4502d6655264a9aa420274a0ddeaeb,conti,10,2.3184546295529582,8,3.153225806451613,248.0,23,2,0,23,0,0,0,0,0,0,0,0,1,2,0,176,88,176,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0c4502d6655264a9aa420274a0ddeaeb,conti,10,2.2980162302890075,8,2.5118110236220472,254.0,16,1,0,16,0,0,0,0,0,0,0,0,1,2,0,144,72,144,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0c4502d6655264a9aa420274a0ddeaeb,conti,9,2.3035759217129637,8,2.357976653696498,257.0,16,0,0,16,0,0,0,0,0,0,0,0,1,2,0,136,68,136,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0c4502d6655264a9aa420274a0ddeaeb,conti,9,2.6037023175749687,8,0.3229166666666667,288.0,24,0,0,24,0,0,0,0,0,0,0,0,1,3,0,4,2,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0c4502d6655264a9aa420274a0ddeaeb,conti,8,2.7164121713992797,6,0.5833333333333334,264.0,24,0,0,24,0,0,0,0,0,0,0,0,0,1,0,20,10,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0c4502d6655264a9aa420274a0ddeaeb,conti,8,2.71641217139928,6,0.5877862595419847,262.0,24,0,0,24,0,0,0,0,0,0,0,0,0,1,0,20,10,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0c4502d6655264a9aa420274a0ddeaeb,conti,8,2.7118052166094095,6,0.5870445344129555,247.0,24,0,0,24,0,0,0,0,0,0,0,0,0,1,0,18,9,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0c4502d6655264a9aa420274a0ddeaeb,conti,8,2.7052773664412184,6,0.6,240.0,24,0,0,24,0,0,0,0,0,0,0,0,0,1,0,18,9,18,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0c4502d6655264a9aa420274a0ddeaeb,conti,9,2.613263262176679,7,0.6127946127946128,297.0,16,0,0,16,0,0,0,0,0,0,0,0,0,1,0,30,15,30,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0c4502d6655264a9aa420274a0ddeaeb,conti,9,2.740464747046559,7,0.4343065693430657,274.0,17,0,0,17,0,0,0,0,0,0,0,0,0,1,0,14,7,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0c4502d6655264a9aa420274a0ddeaeb,conti,9,2.7860556369995146,7,0.44565217391304346,276.0,21,0,0,21,0,0,0,0,0,0,0,0,0,1,0,14,7,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0c4502d6655264a9aa420274a0ddeaeb,conti,9,1.8226999755749216,165,4.366197183098592,284.0,22,0,0,22,0,0,0,0,0,0,0,0,0,2,0,176,88,176,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0c4502d6655264a9aa420274a0ddeaeb,conti,10,1.8409499543405807,165,4.479020979020979,286.0,22,1,0,22,0,0,0,0,0,0,0,0,0,2,0,186,93,186,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0c4502d6655264a9aa420274a0ddeaeb,conti,9,1.8185409177107117,165,4.462633451957295,281.0,20,1,0,20,0,0,0,0,0,0,0,0,0,1,0,182,91,182,741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0c4502d6655264a9aa420274a0ddeaeb,conti,9,1.7979891337993106,165,4.193220338983051,295.0,18,1,0,18,0,0,0,0,0,0,0,0,0,1,0,180,90,180,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0c4502d6655264a9aa420274a0ddeaeb,conti,10,1.7893170535192382,165,4.593525179856115,278.0,17,1,0,17,0,0,0,0,0,0,0,0,0,1,0,186,93,186,762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0c4502d6655264a9aa420274a0ddeaeb,conti,9,2.604370530278898,10,0.6636771300448431,223.0,12,1,0,12,0,0,0,0,0,0,0,0,0,0,0,24,12,24,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0c4502d6655264a9aa420274a0ddeaeb,conti,8,2.6042341467757915,10,0.65,160.0,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,14,7,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0c4502d6655264a9aa420274a0ddeaeb,conti,8,2.5411357845828078,10,0.7333333333333333,90.0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,3,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0c4502d6655264a9aa420274a0ddeaeb,conti,8,2.291007245709784,10,1.2325581395348837,43.0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,3,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0c4502d6655264a9aa420274a0ddeaeb,conti,54,3.6566151954172956,15,0.9270833333333334,288.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0
194,0c4502d6655264a9aa420274a0ddeaeb,conti,17,2.1487610355980333,15,0.27526132404181186,287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0
195,0c4502d6655264a9aa420274a0ddeaeb,conti,5,1.153093395397509,16,0.13284132841328414,271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0
196,0c4502d6655264a9aa420274a0ddeaeb,conti,2,0.2863969571159562,17,0.06968641114982578,287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
197,0c4502d6655264a9aa420274a0ddeaeb,conti,1,-0.0,13,0.04727272727272727,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0
198,0c4502d6655264a9aa420274a0ddeaeb,conti,1,-0.0,10,0.03636363636363636,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
199,0c4502d6655264a9aa420274a0ddeaeb,conti,3,0.747584679824574,10,0.07662835249042145,261.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
200,0c4502d6655264a9aa420274a0ddeaeb,conti,3,1.131314688649721,9,0.10416666666666667,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
201,0c4502d6655264a9aa420274a0ddeaeb,conti,3,1.081056042907516,8,0.1,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
202,0c4502d6655264a9aa420274a0ddeaeb,conti,3,1.0575851584676956,8,0.10144927536231885,276.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
203,0c4502d6655264a9aa420274a0ddeaeb,conti,3,1.0575851584676956,10,0.1037037037037037,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
204,0c4502d6655264a9aa420274a0ddeaeb,conti,7,1.8547512136915492,10,0.07534246575342465,292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
205,0c4502d6655264a9aa420274a0ddeaeb,conti,5,1.1219280948873622,9,0.07407407407407407,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
206,0c4502d6655264a9aa420274a0ddeaeb,conti,6,1.3009376049438532,7,0.08,275.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
207,0c4502d6655264a9aa420274a0ddeaeb,conti,6,1.3446983751597128,7,0.07777777777777778,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
208,0c4502d6655264a9aa420274a0ddeaeb,conti,6,1.3009376049438532,9,0.08058608058608059,273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
209,0c4502d6655264a9aa420274a0ddeaeb,conti,2,0.3227569588973982,11,0.05944055944055944,286.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
210,0c4502d6655264a9aa420274a0ddeaeb,conti,2,0.3227569588973982,15,0.06296296296296296,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0
211,0c4502d6655264a9aa420274a0ddeaeb,conti,3,0.7228578977329688,13,0.07664233576642336,274.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
212,0c4502d6655264a9aa420274a0ddeaeb,conti,3,0.8030717273241024,10,0.08411214953271028,214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0
213,0c4502d6655264a9aa420274a0ddeaeb,conti,3,0.9055872616982603,7,0.09740259740259741,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
214,0c4502d6655264a9aa420274a0ddeaeb,conti,3,0.9912642605354287,5,0.11403508771929824,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
215,0c4502d6655264a9aa420274a0ddeaeb,conti,3,1.224394445405986,5,0.2647058823529412,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
216,0c63503795ddda951bf11a589679a6ee,conti,62,5.697677009909268,3,0.32793522267206476,247.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,1,1,3,7,2,1,1,1
217,0c63503795ddda951bf11a589679a6ee,conti,48,5.198061550733464,3,0.2508710801393728,287.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,3,8,1,1,1,1
218,0c63503795ddda951bf11a589679a6ee,conti,46,5.372274065332602,3,0.2616822429906542,214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,3,2,1,0,0,1
219,0c63503795ddda951bf11a589679a6ee,conti,6,2.481714572986073,3,0.07051282051282051,156.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,3,2,0,0,0,0
220,0c63503795ddda951bf11a589679a6ee,conti,6,2.5032583347756456,2,0.08823529411764706,102.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,2,0,0,0,0
221,0c63503795ddda951bf11a589679a6ee,conti,4,1.950212064914747,2,0.5833333333333334,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
222,0c63503795ddda951bf11a589679a6ee,conti,1,-0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223,0c63503795ddda951bf11a589679a6ee,conti,1,-0.0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
